Step	Best	Median	Predicted	Progress
1183	5.78817	16.7126	5.24471	9.17049e-05
1184	5.83565	20.6003	5.24839	9.07531e-05
1185	5.63939	16.1568	5.25088	9.01149e-05
1186	5.40838	16.3126	5.25008	9.01277e-05
1187	5.68987	15.7634	5.25483	8.89571e-05
1188	5.15161	16.8087	5.24907	9.01439e-05
1189	5.38427	13.7827	5.24271	9.14771e-05
1190	5.45389	13.1769	5.24201	9.14058e-05
1191	5.43416	10.5994	5.24217	9.11819e-05
1192	5.52606	19.0141	5.24103	9.14121e-05
1193	5.42166	18.249	5.24011	9.14271e-05
1194	5.68142	12.8752	5.24634	8.98149e-05
1195	5.46106	11.6986	5.24313	9.05487e-05
1196	5.54697	22.6512	5.24807	8.92012e-05
1197	5.4703	17.484	5.25067	8.85784e-05
1198	6.0058	20.3614	5.2502	8.85857e-05
1199	5.72239	18.684	5.25663	8.71885e-05
1200	6.00452	24.066	5.26229	8.57996e-05
1201	5.45255	19.1281	5.26699	8.46002e-05
1202	5.59695	18.4294	5.2716	8.33997e-05
1203	5.43392	23.7113	5.27056	8.34152e-05
1204	5.14758	16.564	5.26182	8.53509e-05
1205	5.29205	16.8126	5.26329	8.4656e-05
1206	5.20143	16.126	5.2616	8.46815e-05
1207	5.63969	18.5338	5.26694	8.33866e-05
1208	5.77372	18.5003	5.27372	8.15915e-05
1209	5.54081	15.1356	5.27743	8.10143e-05
1210	5.95177	23.536	5.28481	7.90594e-05
1211	5.53633	13.0778	5.28953	7.77722e-05
1212	5.5972	12.925	5.29682	7.60687e-05
1213	5.51123	18.5162	5.29721	7.58881e-05
1214	5.69846	16.4789	5.30646	7.35988e-05
1215	5.71099	16.6301	5.31411	7.15117e-05
1216	5.58438	16.3415	5.31927	7.00741e-05
1217	5.43995	18.6694	5.31746	7.00966e-05
1218	5.72457	20.7574	5.3262	6.77306e-05
1219	5.6404	14.6341	5.32766	6.72204e-05
1220	5.68529	15.2212	5.32762	6.72208e-05
1221	5.47123	13.1304	5.32811	6.69273e-05
1222	5.52208	21.0912	5.32798	6.69463e-05
1223	5.70027	14.376	5.32974	6.64283e-05
1224	5.43122	13.6794	5.32987	6.62678e-05
1225	5.53293	20.4286	5.33826	6.43275e-05
1226	5.54446	22.2112	5.3442	6.28149e-05
1227	5.55378	17.3559	5.34736	6.19646e-05
1228	5.6494	16.7537	5.35385	6.05897e-05
1229	5.39613	15.5835	5.35398	6.0355e-05
1230	5.36642	7.62393	5.35104	6.06201e-05
1231	5.41094	19.1783	5.35067	6.03907e-05
1232	5.66198	17.3787	5.35936	5.83631e-05
1233	5.59675	19.2834	5.36445	5.70801e-05
1234	5.5605	7.32616	5.37175	5.52268e-05
1235	5.31892	17.0139	5.37144	5.52298e-05
1236	5.45547	14.3553	5.37179	5.48438e-05
1237	5.50343	17.7909	5.37245	5.45296e-05
1238	6.07323	16.0939	5.37632	5.36031e-05
1239	5.76719	14.034	5.37653	5.36012e-05
1240	5.84846	13.82	5.38049	5.25981e-05
1241	5.37313	17.8394	5.38058	5.23711e-05
1242	5.78453	18.7135	5.38181	5.20772e-05
1243	5.28908	11.7358	5.37999	5.23766e-05
1244	5.56044	17.0629	5.38025	5.23742e-05
1245	5.66203	14.0461	5.3855	5.07138e-05
1246	5.53942	13.6613	5.38987	4.96384e-05
1247	5.49008	17.8388	5.38915	4.97417e-05
1248	5.59847	9.10614	5.39437	4.84621e-05
1249	5.60481	17.4199	5.39561	4.81105e-05
1250	5.7875	19.6097	5.39928	4.73421e-05
1251	5.42309	15.5417	5.3933	4.86603e-05
1252	5.60394	17.6654	5.39377	4.86562e-05
1253	5.64971	14.0605	5.39713	4.78271e-05
1254	5.81078	17.7811	5.40371	4.62575e-05
1255	5.63322	15.0457	5.40379	4.6251e-05
1256	5.46314	13.1232	5.40411	4.60808e-05
1257	5.48772	14.9498	5.40944	4.45639e-05
1258	5.51184	9.08688	5.40891	4.43468e-05
1259	5.68867	7.61964	5.4154	4.28549e-05
1260	5.85044	13.4492	5.42126	4.12755e-05
1261	5.42023	13.187	5.42091	4.12781e-05
1262	5.59558	21.4774	5.42696	3.96002e-05
1263	5.55521	11.6336	5.4301	3.8639e-05
1264	5.46259	14.0271	5.42656	3.95913e-05
1265	5.50176	11.6981	5.42683	3.92585e-05
1266	5.82189	13.8414	5.43525	3.72277e-05
1267	5.42872	15.74	5.43501	3.69412e-05
1268	5.48477	12.1045	5.42776	3.88335e-05
1269	5.58768	18.1471	5.4346	3.69439e-05
1270	5.46901	9.46751	5.42733	3.88365e-05
1271	5.48704	12.2493	5.42927	3.80784e-05
1272	5.67055	19.9822	5.43452	3.66797e-05
1273	5.33754	9.91024	5.43251	3.68634e-05
1274	5.48792	13.6055	5.43322	3.62363e-05
1275	5.54643	20.083	5.44097	3.43672e-05
1276	5.5599	7.49869	5.4426	3.41132e-05
1277	5.50582	11.9777	5.44206	3.40712e-05
1278	5.66107	14.7217	5.44706	3.28522e-05
1279	5.54442	19.772	5.45372	3.12554e-05
1280	5.18125	11.8795	5.45226	3.12636e-05
1281	5.74833	12.1558	5.45395	3.11152e-05
1282	5.59704	11.6452	5.46274	2.8592e-05
1283	5.71671	7.13929	5.46482	2.83641e-05
1284	5.60534	14.8398	5.46522	2.8362e-05
1285	5.49644	12.8519	5.45586	3.09736e-05
1286	5.49886	15.439	5.45576	3.08575e-05
1287	5.46311	7.6397	5.45112	3.17986e-05
1288	5.87479	14.9244	5.4558	3.07637e-05
1289	5.33444	8.04729	5.45399	3.07737e-05
1290	5.30959	14.9195	5.45146	3.10081e-05
1291	5.40423	15.6743	5.44962	3.10183e-05
1292	5.85547	12.7083	5.45549	2.94203e-05
1293	5.52594	17.3695	5.45108	3.05441e-05
1294	5.61836	9.29622	5.45398	2.97337e-05
1295	5.58159	11.315	5.46335	2.72218e-05
1296	5.43657	8.07509	5.46204	2.72282e-05
1297	5.36897	13.943	5.46222	2.69673e-05
1298	5.33221	15.1802	5.45034	2.98004e-05
1299	5.59088	11.7148	5.46192	2.69688e-05
1300	5.46932	11.1707	5.46111	2.69727e-05
1301	5.38242	12.4423	5.46029	2.69767e-05
1302	5.43462	13.6832	5.45957	2.69801e-05
1303	5.36513	14.0759	5.45844	2.69856e-05
1304	5.80779	12.3558	5.4623	2.59546e-05
1305	5.77383	12.4544	5.47098	2.39639e-05
1306	5.75974	14.2444	5.47139	2.39622e-05
1307	5.70069	14.637	5.47478	2.31837e-05
1308	5.71337	8.57912	5.47618	2.30388e-05
1309	5.64765	12.6616	5.48229	2.1479e-05
1310	5.4088	7.43789	5.48256	2.11718e-05
1311	5.75338	13.5469	5.48302	2.12379e-05
1312	5.36793	13.0287	5.47634	2.28752e-05
1313	5.51077	10.5904	5.47273	2.3695e-05
1314	5.75095	13.379	5.47438	2.35108e-05
1315	5.54099	10.1643	5.47695	2.27432e-05
1316	5.58329	10.1922	5.48004	2.19191e-05
1317	5.34904	12.6705	5.4793	2.19221e-05
1318	5.57877	13.2104	5.48264	2.09635e-05
1319	5.6199	15.5308	5.4865	1.97314e-05
1320	5.49103	16.6589	5.48184	2.11566e-05
1321	5.3859	9.77819	5.47653	2.25586e-05
1322	5.60053	11.6831	5.47642	2.2667e-05
1323	5.82268	16.898	5.47908	2.20356e-05
1324	5.58419	9.85257	5.48501	2.04688e-05
1325	5.27492	14.4259	5.48272	2.0889e-05
1326	5.52713	7.17487	5.48344	2.03825e-05
1327	5.38486	7.70539	5.48065	2.10367e-05
1328	5.5137	13.837	5.47914	2.13246e-05
1329	5.58666	15.604	5.47954	2.1323e-05
1330	5.67566	7.91748	5.48012	2.13208e-05
1331	5.50455	12.8477	5.48033	2.09975e-05
1332	5.40362	16.7747	5.47982	2.09994e-05
1333	5.46218	12.3658	5.48105	2.04212e-05
1334	5.49903	12.7854	5.47944	2.06398e-05
1335	5.28326	7.83143	5.47314	2.19909e-05
1336	5.56206	13.1036	5.47477	2.19845e-05
1337	5.63841	16.265	5.47574	2.19806e-05
1338	5.51841	13.1421	5.47313	2.25372e-05
1339	5.45247	15.2908	5.47073	2.30347e-05
1340	5.29023	14.712	5.46999	2.30378e-05
1341	5.56917	16.8156	5.47182	2.25776e-05
1342	5.4171	12.6072	5.47003	2.24816e-05
1343	5.64452	12.3102	5.47216	2.243e-05
1344	5.77797	16.2975	5.47703	2.11734e-05
1345	5.57536	16.6379	5.48033	2.02752e-05
1346	5.63189	14.8055	5.48488	1.89485e-05
1347	5.49209	7.31047	5.48626	1.84482e-05
1348	5.87626	13.8769	5.48877	1.7601e-05
1349	5.83122	11.7846	5.49745	1.52933e-05
1350	5.54605	8.33383	5.50553	1.35062e-05
1351	5.57936	7.84067	5.50661	1.33594e-05
1352	5.48098	19.8262	5.50797	1.29362e-05
1353	5.68504	14.908	5.5084	1.29352e-05
1354	5.34183	13.7953	5.50782	1.29365e-05
1355	5.48095	14.329	5.50194	1.41965e-05
1356	5.79155	20.2401	5.50768	1.29368e-05
1357	5.57	11.8723	5.51413	1.13186e-05
1358	5.32143	7.42093	5.51394	1.1319e-05
1359	5.61204	14.2278	5.51656	1.05149e-05
1360	5.3012	11.8889	5.51581	1.05164e-05
1361	5.67339	12.1329	5.51578	1.07235e-05
1362	5.28021	10.2238	5.51484	1.07253e-05
1363	5.51435	7.60264	5.51403	1.04279e-05
1364	5.33195	14.2213	5.51202	1.04316e-05
1365	5.48163	12.7331	5.51165	1.02755e-05
1366	5.21863	7.76913	5.51074	1.02772e-05
1367	5.74675	7.83459	5.51154	1.02757e-05
1368	5.57634	12.9795	5.51564	9.34183e-06
