Step	Best	Median	Predicted	Progress
1203	2.60386	20.1422	2.34066	0.000201078
1204	2.5929	18.2007	2.34042	0.000200941
1205	2.60147	20.8094	2.33982	0.000200985
1206	2.58477	14.7903	2.33922	0.000201028
1207	2.60756	25.1579	2.3387	0.000201039
1208	2.59233	30.1967	2.33765	0.000201259
1209	2.59379	28.356	2.33701	0.000201307
1210	2.57408	28.6067	2.33631	0.000201358
1211	2.59058	33.8985	2.33565	0.000201406
1212	2.6089	29.4576	2.33554	0.000201167
1213	2.58517	29.3067	2.33477	0.000201223
1214	2.59895	24.5074	2.33402	0.000201274
1215	2.59338	30.9365	2.33386	0.000201085
1216	2.59409	29.3837	2.33318	0.000201101
1217	2.58444	26.3903	2.33244	0.000201155
1218	2.59253	35.3135	2.33186	0.000201198
1219	2.59116	24.8359	2.33128	0.00020124
1220	2.59065	28.876	2.33066	0.000201286
1221	2.60495	28.8245	2.33013	0.000201253
1222	2.62664	34.8712	2.33021	0.000201004
1223	2.60619	28.9505	2.33007	0.000200853
1224	2.59805	24.3349	2.32951	0.000200867
1225	2.60817	21.302	2.32909	0.000200845
1226	2.59849	28.0596	2.32834	0.0002009
1227	2.60823	26.4725	2.32806	0.000200816
1228	2.59028	25.293	2.32728	0.000200873
1229	2.60385	31.759	2.32699	0.000200797
1230	2.60022	20.3695	2.32654	0.000200678
1231	2.6055	27.9213	2.32668	0.000200415
1232	2.5999	24.4495	2.32602	0.0002004
1233	2.59614	24.8538	2.32495	0.000200601
1234	2.60319	24.1268	2.32468	0.000200484
1235	2.60039	24.4537	2.32465	0.000200248
1236	2.61026	20.2665	2.32539	0.00019969
1237	2.61038	13.2803	2.32573	0.000199334
1238	2.60361	14.8584	2.32498	0.000199467
1239	2.60094	16.4044	2.32475	0.000199365
1240	2.60437	11.5141	2.32433	0.000199351
1241	2.60536	25.5942	2.32409	0.000199257
1242	2.60812	17.397	2.32424	0.000198942
1243	2.6106	20.012	2.32416	0.000198779
1244	2.60615	17.9887	2.32388	0.000198694
1245	2.59242	9.86447	2.32299	0.000198855
1246	2.6031	18.0651	2.32255	0.000198842
1247	2.59874	9.65108	2.32209	0.000198838
1248	2.59405	19.3419	2.32184	0.000198725
1249	2.58715	16.2091	2.32069	0.000199039
1250	2.59534	17.2463	2.32036	0.000198952
1251	2.58727	18.6259	2.31966	0.000199003
1252	2.5953	16.8488	2.31924	0.000198983
1253	2.59502	16.599	2.31904	0.000198852
1254	2.58676	11.4077	2.31827	0.000198983
1255	2.597	22.5212	2.31699	0.00019932
1256	2.57129	17.9703	2.31639	0.000199363
1257	2.57566	17.8402	2.31555	0.000199485
1258	2.58723	10.2782	2.3164	0.000198955
1259	2.571	18.7537	2.31417	0.000199611
1260	2.57283	16.9724	2.31312	0.000199814
1261	2.57782	16.863	2.31241	0.000199866
1262	2.57674	19.2461	2.31185	0.000199908
1263	2.56485	22.9614	2.31121	0.000199976
1264	2.57741	17.3711	2.30969	0.00020049
1265	2.57468	26.0858	2.30822	0.000200987
1266	2.57823	20.0537	2.3069	0.00020136
1267	2.57094	21.7672	2.30559	0.000201744
1268	2.5504	19.7178	2.30453	0.000202
1269	2.56702	18.2126	2.30296	0.000202543
1270	2.57409	28.8969	2.30047	0.000203492
1271	2.54034	22.0893	2.2986	0.000204075
1272	2.55654	23.1007	2.29701	0.000204701
1273	2.55589	25.8775	2.2954	0.000205318
1274	2.55786	27.304	2.29394	0.000205926
1275	2.54376	20.7087	2.2929	0.000206267
1276	2.54262	25.8042	2.29176	0.000206659
1277	2.54104	27.2534	2.29034	0.000207173
1278	2.55169	19.4479	2.28875	0.000207712
1279	2.53758	22.8021	2.28714	0.000208239
1280	2.53757	28.1363	2.28531	0.000208915
1281	2.5477	24.0369	2.28382	0.000209425
1282	2.52801	26.9719	2.28245	0.00020989
1283	2.53379	25.2947	2.28109	0.00021036
1284	2.53979	25.8041	2.27966	0.000210876
1285	2.5262	22.7965	2.279	0.00021094
1286	2.52201	16.7883	2.27762	0.000211388
1287	2.5369	25.7161	2.27697	0.000211439
1288	2.5246	28.3666	2.27639	0.000211485
1289	2.5293	24.1683	2.27565	0.000211603
1290	2.52091	19.4797	2.27433	0.00021203
1291	2.5552	23.8229	2.27314	0.000212433
1292	2.52491	22.9724	2.27241	0.00021249
1293	2.55817	30.4298	2.27161	0.00021267
1294	2.51671	26.3381	2.27086	0.000212729
1295	2.54504	18.0355	2.26917	0.000213466
1296	2.54228	25.2153	2.26838	0.000213528
1297	2.53865	23.9806	2.26736	0.000213849
1298	2.5221	26.9847	2.26638	0.000214112
1299	2.5391	26.1419	2.26553	0.000214299
1300	2.52706	29.6242	2.26494	0.000214346
1301	2.53636	20.2208	2.2636	0.000214735
1302	2.54813	21.5693	2.26214	0.000215232
1303	2.54312	28.1701	2.26056	0.000215689
1304	2.53093	25.7934	2.25943	0.000215982
1305	2.53219	16.874	2.25673	0.000216877
1306	2.54241	25.7803	2.2552	0.000217423
1307	2.5112	18.6817	2.25342	0.000218023
1308	2.5368	19.9424	2.25196	0.000218469
1309	2.52981	30.03	2.25123	0.000218528
1310	2.53182	22.0447	2.25008	0.00021881
1311	2.54194	32.1372	2.24812	0.000219527
1312	2.52094	18.3643	2.24621	0.000220199
1313	2.54169	31.0986	2.24521	0.00022046
1314	2.53274	28.4429	2.24416	0.000220817
1315	2.55406	26.4408	2.24361	0.000220862
1316	2.54217	28.6247	2.24284	0.00022102
1317	2.53465	28.2062	2.24203	0.000221186
1318	2.53513	26.8815	2.24037	0.000221854
1319	2.53274	28.0459	2.23809	0.000222729
1320	2.52232	21.5253	2.23614	0.00022354
1321	2.55297	27.828	2.23564	0.000223602
1322	2.5148	20.4159	2.23437	0.000224014
1323	2.53093	22.3043	2.23312	0.000224381
1324	2.49988	27.8904	2.23167	0.000224857
1325	2.53857	21.0243	2.23141	0.000224909
1326	2.52047	20.6905	2.2306	0.000225069
1327	2.54683	22.7936	2.23014	0.000225128
1328	2.56445	22.2022	2.22967	0.000225166
1329	2.51288	22.2939	2.2285	0.000225488
1330	2.52764	26.4815	2.22715	0.000225901
1331	2.54062	22.7124	2.22668	0.000225957
1332	2.54658	16.287	2.2261	0.000226007
1333	2.53944	27.2333	2.22576	0.000225975
1334	2.56983	25.4314	2.22553	0.000225854
1335	2.5395	27.1061	2.22517	0.000225793
1336	2.55418	22.8392	2.22538	0.000225501
1337	2.53629	25.8	2.22499	0.000225492
1338	2.53944	15.9782	2.22473	0.000225375
1339	2.51915	24.9139	2.22409	0.000225411
1340	2.54373	25.2544	2.22479	0.000224792
1341	2.5197	22.0271	2.2238	0.000225028
1342	2.54448	23.4153	2.22405	0.000224573
1343	2.56653	27.1075	2.22353	0.000224617
1344	2.54696	24.3596	2.22357	0.000224353
1345	2.52141	22.3187	2.22267	0.000224569
1346	2.54001	26.6256	2.22221	0.000224563
1347	2.54229	22.7878	2.22196	0.000224413
1348	2.5228	25.6048	2.22199	0.000224115
1349	2.52367	27.1018	2.22182	0.000223937
1350	2.53731	20.938	2.2215	0.000223892
1351	2.53868	24.4733	2.22102	0.000223932
1352	2.5333	26.1436	2.22109	0.000223636
1353	2.52703	27.654	2.22071	0.000223621
1354	2.519	19.6453	2.22092	0.00022332
1355	2.54793	18.3861	2.22063	0.000223244
1356	2.53014	18.6319	2.22059	0.00022303
1357	2.53891	27.6248	2.22066	0.000222735
1358	2.52412	22.9613	2.22173	0.000221868
1359	2.52944	21.6346	2.22163	0.000221727
1360	2.51462	29.1874	2.22092	0.000221774
1361	2.51548	24.9076	2.21957	0.000222267
1362	2.51176	23.5038	2.21953	0.000221944
1363	2.49219	22.4993	2.21873	0.000222079
1364	2.54106	28.7563	2.21875	0.000221752
1365	2.51229	23.1122	2.21767	0.000222095
1366	2.51966	28.823	2.21733	0.000222027
1367	2.49908	30.0698	2.21589	0.00022258
1368	2.51645	28.6238	2.21553	0.000222546
1369	2.51802	28.8074	2.21598	0.000222031
1370	2.53702	20.1029	2.21559	0.000222064
1371	2.53913	29.1003	2.21512	0.000222103
1372	2.52996	31.1813	2.21488	0.000222077
1373	2.50864	28.5579	2.21327	0.000222592
1374	2.51413	28.4737	2.21356	0.000222239
1375	2.51367	33.9814	2.21267	0.000222491
1376	2.51335	29.3384	2.21196	0.000222623
1377	2.49467	28.0571	2.21023	0.000223194
1378	2.50548	29.7049	2.20918	0.000223491
1379	2.54848	25.7329	2.20881	0.000223523
1380	2.52152	25.3106	2.20822	0.00022368
1381	2.53787	27.496	2.20773	0.000223721
1382	2.51804	28.4896	2.20717	0.000223791
1383	2.53796	26.0361	2.20682	0.000223751
1384	2.54803	31.5026	2.20627	0.000223797
1385	2.50984	27.8593	2.20556	0.000223939
1386	2.51677	29.4058	2.20499	0.000223987
1387	2.52367	34.5187	2.20446	0.00022402
1388	2.51832	27.1923	2.20395	0.000224063
1389	2.50509	29.4721	2.20354	0.000224134
1390	2.53346	28.6856	2.20318	0.000224165
1391	2.51508	24.1646	2.20216	0.000224472
1392	2.51373	24.4344	2.20162	0.000224527
1393	2.50496	28.4054	2.20104	0.000224576
1394	2.50735	28.4048	2.20047	0.000224624
1395	2.49252	27.3872	2.19936	0.00022497
1396	2.51077	27.2331	2.19862	0.000225163
1397	2.51394	22.777	2.19818	0.000225201
1398	2.50316	29.3191	2.1977	0.000225242
1399	2.51291	28.1091	2.19723	0.000225282
1400	2.54461	28.5675	2.19677	0.000225321
1401	2.52924	24.8949	2.19623	0.000225367
1402	2.52519	21.1719	2.19579	0.000225405
1403	2.51471	24.9383	2.19535	0.000225443
1404	2.51302	28.3124	2.19476	0.000225492
1405	2.52921	28.5753	2.19426	0.000225535
1406	2.49195	17.043	2.19366	0.000225689
1407	2.50003	26.7728	2.19257	0.000226069
1408	2.49413	16.4211	2.19174	0.000226263
1409	2.52285	27.6718	2.19123	0.000226307
1410	2.51376	28.9441	2.19071	0.000226352
1411	2.5082	25.1701	2.19027	0.00022639
1412	2.50289	23.8486	2.18989	0.000226422
1413	2.49176	29.07	2.18939	0.000226465
1414	2.49996	29.2937	2.18886	0.00022651
1415	2.51365	24.625	2.18846	0.000226545
1416	2.50901	28.8708	2.18806	0.000226579
1417	2.51933	22.7731	2.18757	0.000226621
1418	2.49379	28.0033	2.18706	0.000226665
1419	2.48836	26.8673	2.18651	0.000226713
1420	2.49375	21.7909	2.18595	0.00022676
1421	2.49528	28.995	2.18544	0.000226805
1422	2.49529	20.3234	2.18493	0.000226849
1423	2.51566	28.1252	2.18453	0.000226883
1424	2.49788	28.2531	2.18428	0.000226904
1425	2.4984	17.3548	2.18387	0.00022694
1426	2.49866	26.411	2.1833	0.000226989
1427	2.50026	26.8732	2.18283	0.000227029
1428	2.52386	25.7127	2.18239	0.000227068
1429	2.49483	24.7795	2.18202	0.0002271
1430	2.50563	29.0552	2.18168	0.000227129
1431	2.50002	20.9773	2.18117	0.000227173
1432	2.52049	27.3211	2.18061	0.000227221
1433	2.51402	22.7933	2.18008	0.000227263
1434	2.49484	19.3648	2.17951	0.000227312
1435	2.49046	25.5129	2.17892	0.000227363
1436	2.49813	23.5617	2.17841	0.000227408
1437	2.52876	20.0092	2.17789	0.000227453
1438	2.49193	24.2212	2.17733	0.000227501
1439	2.5073	24.339	2.17678	0.000227548
1440	2.49347	22.7041	2.17622	0.000227597
1441	2.48975	28.3779	2.17593	0.000227495
1442	2.51518	29.6358	2.17537	0.000227544
1443	2.50981	20.9851	2.1748	0.000227593
1444	2.49981	26.9865	2.17427	0.000227639
1445	2.49697	25.9079	2.17409	0.000227483
1446	2.4943	23.7999	2.17354	0.000227532
1447	2.48757	26.5897	2.17383	0.000227107
1448	2.5117	29.231	2.17331	0.000227152
1449	2.49718	23.3638	2.17396	0.000226568
1450	2.49158	25.0916	2.17372	0.000226432
1451	2.49832	19.6067	2.17326	0.000226416
1452	2.51109	30.4781	2.1727	0.000226464
1453	2.51573	28.9571	2.17219	0.000226509
1454	2.49654	26.1074	2.17168	0.000226553
1455	2.50882	28.4788	2.17115	0.000226598
1456	2.49695	23.5236	2.17064	0.000226643
1457	2.51559	21.2907	2.17014	0.000226686
1458	2.50157	18.5295	2.16964	0.00022673
1459	2.48543	20.1359	2.1691	0.000226777
1460	2.51145	28.4239	2.16854	0.000226825
1461	2.50276	24.727	2.16806	0.000226867
1462	2.50754	23.1466	2.168	0.000226659
1463	2.50531	17.0808	2.1685	0.000226207
1464	2.48894	26.6085	2.16903	0.000225639
1465	2.51114	23.9553	2.1689	0.000225553
1466	2.52474	27.9414	2.16858	0.00022558
1467	2.52011	29.029	2.16817	0.000225583
1468	2.50702	20.2532	2.16776	0.000225569
1469	2.51657	23.7668	2.16722	0.000225615
1470	2.52782	18.8932	2.16737	0.000225291
1471	2.51799	23.4778	2.16748	0.000224999
1472	2.49672	18.9053	2.16703	0.000225038
1473	2.49527	20.3421	2.1675	0.000224692
1474	2.52521	25.2	2.16837	0.00022413
1475	2.51398	20.8689	2.16855	0.000223773
1476	2.51593	21.5042	2.16827	0.000223753
1477	2.52212	22.5138	2.16876	0.000223209
1478	2.50416	23.3073	2.16823	0.000223254
1479	2.50426	23.8374	2.16777	0.000223293
1480	2.5044	25.4111	2.16877	0.000222542
1481	2.50669	21.4315	2.16827	0.000222585
1482	2.50872	17.314	2.16803	0.000222472
1483	2.51696	20.7704	2.16904	0.000221725
1484	2.53147	17.3841	2.16938	0.000221294
1485	2.52061	19.9513	2.17045	0.000220497
1486	2.49994	22.038	2.16989	0.000220544
1487	2.51377	21.682	2.1697	0.000220409
1488	2.50849	23.5378	2.16925	0.000220405
1489	2.5059	18.833	2.16968	0.000219976
1490	2.49768	17.7414	2.16994	0.00021964
1491	2.50364	19.1978	2.17029	0.000219272
1492	2.52037	16.8148	2.17086	0.000218768
1493	2.49971	21.6269	2.17151	0.000218311
1494	2.50785	17.7956	2.17131	0.000218245
1495	2.53093	16.3311	2.17152	0.00021785
1496	2.52602	22.0575	2.17133	0.000217709
1497	2.51298	11.5233	2.1724	0.000216968
1498	2.52791	12.6307	2.17294	0.000216449
1499	2.50889	12.9521	2.17323	0.000216096
1500	2.50446	13.2354	2.17325	0.00021584
1501	2.50364	17.4055	2.17404	0.000215187
1502	2.49817	23.5742	2.17431	0.00021484
1503	2.51826	17.1687	2.17445	0.000214514
1504	2.50888	21.4591	2.17468	0.000214142
1505	2.50726	21.311	2.17482	0.000213845
1506	2.51597	17.6253	2.17558	0.000213128
1507	2.50261	21.2564	2.17583	0.000212742
1508	2.50721	10.2824	2.1766	0.000212093
1509	2.51074	22.6866	2.17675	0.000211779
1510	2.49618	13.5553	2.17727	0.000211306
1511	2.49878	17.2916	2.1779	0.000210724
1512	2.49487	19.5682	2.1784	0.00021021
1513	2.51769	17.0531	2.17864	0.000209855
1514	2.5191	13.3768	2.18012	0.000208967
1515	2.50203	13.6783	2.18045	0.000208534
1516	2.49371	18.7095	2.18052	0.000208222
1517	2.4814	16.7556	2.18137	0.000207605
1518	2.50256	22.5372	2.18235	0.000206789
1519	2.51296	15.2277	2.18275	0.000206339
1520	2.48796	20.0303	2.1841	0.000205286
1521	2.50061	15.3894	2.18492	0.000204598
1522	2.50813	17.1323	2.18564	0.000204013
1523	2.47984	20.4	2.18653	0.000203394
1524	2.48944	20.9457	2.18734	0.000202825
1525	2.48063	15.7734	2.18739	0.000202587
1526	2.50837	16.1442	2.1879	0.000202114
1527	2.48903	18.213	2.18916	0.000201279
1528	2.48987	16.1117	2.18948	0.000200918
1529	2.48689	21.4753	2.19002	0.00020041
1530	2.49399	15.6294	2.19075	0.000199805
1531	2.47336	16.0769	2.19115	0.000199316
1532	2.49799	16.4283	2.19231	0.000198593
1533	2.52341	22.6754	2.19245	0.000198278
1534	2.48813	22.3165	2.19356	0.000197463
1535	2.49076	15.0293	2.19437	0.000196903
1536	2.49596	16.1572	2.19509	0.000196247
1537	2.49185	16.1878	2.19548	0.000195781
1538	2.49692	20.5117	2.19627	0.000195238
1539	2.49796	17.4328	2.19724	0.00019451
1540	2.48917	15.178	2.1985	0.000193647
1541	2.48222	13.8331	2.20015	0.000192412
1542	2.50054	17.1489	2.20151	0.000191522
1543	2.48982	17.5174	2.20377	0.000190195
1544	2.48015	19.3009	2.20607	0.000188925
1545	2.47513	17.3448	2.20975	0.000187036
1546	2.50994	18.038	2.21105	0.000186186
1547	2.48141	19.3306	2.21238	0.000185385
1548	2.496	17.461	2.21479	0.000183947
1549	2.50307	16.0405	2.2178	0.00018246
1550	2.48813	15.8685	2.21897	0.000181507
1551	2.49613	16.4544	2.21889	0.00018133
1552	2.50122	19.1522	2.22082	0.000180158
1553	2.49547	20.1914	2.22223	0.000179241
1554	2.50307	15.6306	2.22311	0.000178632
1555	2.51146	23.175	2.22404	0.000178008
1556	2.50028	16.5548	2.22551	0.000177112
1557	2.48809	22.9941	2.22782	0.000175872
1558	2.52201	15.5869	2.229	0.000175156
1559	2.49809	25.2683	2.23009	0.000174406
1560	2.49974	18.8442	2.23084	0.000173892
1561	2.49161	13.318	2.23186	0.000173281
1562	2.51061	24.6596	2.23348	0.000172341
1563	2.49053	22.4843	2.2344	0.000171718
1564	2.50609	22.9004	2.23526	0.000171136
1565	2.48472	17.3728	2.23761	0.000169774
1566	2.50535	16.2351	2.23811	0.000169342
1567	2.48831	22.7487	2.23919	0.00016869
1568	2.49338	21.8405	2.24235	0.000166911
1569	2.47604	20.9792	2.24255	0.000166635
1570	2.49479	16.3512	2.243	0.000166265
1571	2.49438	19.8403	2.24389	0.000165647
1572	2.48764	24.3229	2.24512	0.000164816
1573	2.4895	27.3519	2.24684	0.000163754
1574	2.47781	18.8338	2.24902	0.000162466
1575	2.50269	21.2959	2.24955	0.000162062
1576	2.49305	19.8175	2.25063	0.000161397
1577	2.50276	22.9137	2.25336	0.000159921
1578	2.48888	25.7482	2.25551	0.00015872
1579	2.4966	21.3397	2.25751	0.000157373
1580	2.49224	18.1241	2.25871	0.000156375
1581	2.49343	22.1088	2.26035	0.000155389
1582	2.48898	23.7766	2.26237	0.000154274
1583	2.49602	16.3813	2.2637	0.000153442
1584	2.47912	16.5222	2.26438	0.000152899
1585	2.49456	19.9397	2.26691	0.00015159
1586	2.5006	16.7005	2.26832	0.000150678
1587	2.49073	15.8473	2.27063	0.000149314
1588	2.49489	19.6177	2.27169	0.000148532
1589	2.48186	15.923	2.27402	0.000147219
1590	2.4879	16.7551	2.27614	0.000146027
1591	2.48291	15.5763	2.27914	0.00014423
1592	2.48161	16.7177	2.28029	0.000143368
1593	2.47794	16.183	2.28202	0.000142311
1594	2.47703	19.7544	2.28448	0.000140956
1595	2.46516	20.5125	2.28625	0.000139913
1596	2.4899	15.4716	2.28782	0.000138837
1597	2.4959	19.6026	2.29004	0.000137587
1598	2.47817	21.1245	2.29169	0.000136482
1599	2.46862	21.8494	2.29531	0.000134227
1600	2.47588	16.4229	2.2964	0.000133489
1601	2.4737	21.1859	2.29693	0.000132974
1602	2.46901	20.1653	2.29931	0.000131443
1603	2.4734	15.0968	2.30104	0.000130313
1604	2.46142	16.2157	2.3017	0.00012967
1605	2.47519	19.8611	2.30241	0.00012903
1606	2.4821	16.5361	2.30311	0.000128502
1607	2.47354	21.1467	2.30553	0.000127068
1608	2.46962	16.8733	2.30698	0.000125918
1609	2.47393	20.4275	2.30822	0.0001251
1610	2.48127	22.6013	2.31034	0.000123752
1611	2.46108	18.58	2.3126	0.000122492
1612	2.45967	20.2221	2.31394	0.000121471
1613	2.46936	15.2719	2.31561	0.000120412
1614	2.46904	22.2216	2.31722	0.000119327
1615	2.46203	20.2695	2.31729	0.000119035
1616	2.4658	17.0357	2.31748	0.000118705
1617	2.45989	21.6604	2.31731	0.000118604
1618	2.45905	21.2928	2.31716	0.000118479
1619	2.46875	18.9757	2.31831	0.000117518
1620	2.47627	22.7835	2.32028	0.000116256
1621	2.47473	20.8033	2.32243	0.000114714
1622	2.47193	27.488	2.32291	0.0001142
1623	2.474	17.0483	2.32485	0.000112886
1624	2.46796	22.2403	2.3253	0.000112453
1625	2.49672	17.8015	2.32603	0.000111918
1626	2.49403	19.4585	2.32679	0.000111274
1627	2.45889	17.8821	2.32698	0.000110957
1628	2.48057	15.7731	2.32746	0.000110495
1629	2.46619	20.5929	2.32894	0.000109478
1630	2.46225	22.9082	2.32899	0.000109277
1631	2.48367	20.0366	2.32985	0.000108634
1632	2.48508	24.2955	2.33009	0.000108363
1633	2.45784	17.2085	2.33105	0.000107652
1634	2.48624	25.2259	2.33143	0.000107244
1635	2.47668	29.274	2.33198	0.000106802
1636	2.46571	27.8297	2.33278	0.000106149
1637	2.4721	22.0273	2.33363	0.000105498
1638	2.45692	16.0978	2.33378	0.000105242
1639	2.50465	22.4258	2.33411	0.000104906
1640	2.49427	21.4665	2.33562	0.00010384
1641	2.46272	21.0647	2.33608	0.00010336
1642	2.46197	21.0896	2.33598	0.00010314
1643	2.48652	30.0046	2.33659	0.000102603
1644	2.47219	22.912	2.33732	0.000102057
1645	2.48918	27.0616	2.33784	0.000101679
1646	2.46463	22.9915	2.33905	0.000100844
1647	2.47116	27.9218	2.34007	0.000100172
1648	2.4795	16.5019	2.34104	9.9552e-05
1649	2.48362	28.7404	2.34188	9.88675e-05
1650	2.47795	19.6715	2.34258	9.83521e-05
1651	2.47547	18.8303	2.34415	9.72894e-05
1652	2.47452	23.5932	2.34467	9.68599e-05
1653	2.48565	27.7976	2.34622	9.58118e-05
1654	2.46611	24.3452	2.34704	9.52075e-05
1655	2.51847	20.759	2.34744	9.48516e-05
1656	2.48675	30.6866	2.3486	9.40314e-05
1657	2.50334	22.2693	2.34941	9.34128e-05
1658	2.46913	19.1611	2.34986	9.30056e-05
1659	2.48546	22.6923	2.35034	9.2541e-05
1660	2.48332	28.1158	2.35092	9.20281e-05
1661	2.4821	23.1307	2.35151	9.15469e-05
1662	2.47537	18.7339	2.35299	9.06213e-05
1663	2.49815	17.1352	2.35358	9.02086e-05
1664	2.47879	21.2232	2.35436	8.96004e-05
1665	2.47046	18.2429	2.35497	8.91178e-05
1666	2.47774	22.5294	2.35593	8.8307e-05
1667	2.48831	16.907	2.35639	8.78627e-05
1668	2.48418	22.8856	2.35682	8.75377e-05
1669	2.46212	22.6527	2.35718	8.71681e-05
1670	2.46317	22.5587	2.35707	8.69944e-05
1671	2.47374	21.9295	2.35727	8.67759e-05
1672	2.47934	16.8152	2.35771	8.64349e-05
1673	2.46941	23.6089	2.35792	8.62174e-05
1674	2.47319	23.3478	2.358	8.60421e-05
1675	2.47479	21.7095	2.35844	8.56503e-05
1676	2.48037	24.528	2.35938	8.50669e-05
1677	2.47991	17.9842	2.35996	8.46698e-05
1678	2.47605	21.2903	2.36048	8.43041e-05
1679	2.4673	22.659	2.36069	8.40911e-05
1680	2.4836	22.6988	2.36146	8.34778e-05
1681	2.4843	24.6764	2.36213	8.2999e-05
1682	2.46054	23.3126	2.36202	8.29027e-05
1683	2.46509	17.2062	2.3619	8.27811e-05
1684	2.473	26.8215	2.36224	8.2427e-05
1685	2.46133	23.6144	2.36215	8.23005e-05
1686	2.47725	26.1024	2.36268	8.19192e-05
1687	2.45697	22.1904	2.36241	8.19281e-05
1688	2.46455	25.6474	2.36214	8.19369e-05
1689	2.4632	24.6289	2.36211	8.17992e-05
1690	2.49739	27.3602	2.36262	8.13805e-05
1691	2.47244	17.4048	2.36289	8.10867e-05
1692	2.47156	18.3256	2.36326	8.07926e-05
1693	2.47419	17.4633	2.36351	8.05216e-05
1694	2.48154	24.3077	2.36354	8.03937e-05
1695	2.4699	22.7771	2.36377	8.01624e-05
1696	2.47314	22.0286	2.36424	7.97885e-05
1697	2.47851	21.9833	2.36477	7.9438e-05
1698	2.47862	18.8318	2.36494	7.92593e-05
1699	2.50744	15.9893	2.36554	7.88175e-05
1700	2.47002	24.1334	2.36607	7.84901e-05
1701	2.47099	16.3159	2.36658	7.81399e-05
1702	2.47894	16.2782	2.36724	7.76915e-05
1703	2.47676	22.8311	2.36758	7.73939e-05
1704	2.46839	29.3248	2.36823	7.69255e-05
1705	2.46364	26.9603	2.36821	7.67682e-05
1706	2.46655	20.0603	2.3685	7.64889e-05
1707	2.46582	20.7476	2.36855	7.63559e-05
1708	2.46229	22.8745	2.3686	7.61871e-05
1709	2.46179	20.8163	2.36851	7.60997e-05
1710	2.4658	22.2961	2.36906	7.56815e-05
1711	2.45339	16.0789	2.36876	7.56905e-05
1712	2.4666	29.3052	2.36904	7.54398e-05
1713	2.47326	19.419	2.36925	7.52258e-05
1714	2.44972	18.4711	2.36901	7.5233e-05
1715	2.4793	16.0342	2.36948	7.48863e-05
1716	2.47814	19.7043	2.36958	7.47282e-05
1717	2.48565	19.966	2.37017	7.43052e-05
1718	2.48128	21.9516	2.37051	7.40329e-05
1719	2.47457	18.8483	2.37097	7.36772e-05
1720	2.46694	21.7528	2.37152	7.32573e-05
1721	2.50014	19.7567	2.37191	7.29403e-05
1722	2.47328	18.0186	2.37258	7.24616e-05
1723	2.46658	19.0157	2.3729	7.21864e-05
1724	2.47307	15.9034	2.37344	7.17554e-05
1725	2.47175	15.6654	2.37399	7.13255e-05
1726	2.464	15.6167	2.37412	7.11503e-05
1727	2.47301	16.4932	2.37433	7.09511e-05
1728	2.45714	15.3302	2.3741	7.09577e-05
1729	2.47543	15.4641	2.37474	7.05228e-05
1730	2.49134	16.3335	2.37512	7.02399e-05
1731	2.47435	21.405	2.37531	7.00331e-05
1732	2.474	14.2849	2.37568	6.97002e-05
1733	2.47072	21.6223	2.37588	6.94785e-05
1734	2.48115	22.0341	2.37611	6.92432e-05
1735	2.47187	15.621	2.37638	6.90072e-05
1736	2.47479	21.6723	2.37654	6.8813e-05
1737	2.46572	18.0648	2.37688	6.85122e-05
1738	2.47603	20.7674	2.37705	6.82987e-05
1739	2.4825	14.7014	2.37746	6.79822e-05
1740	2.47695	22.3724	2.37783	6.76894e-05
1741	2.49475	21.352	2.37843	6.73042e-05
1742	2.49304	16.9877	2.37874	6.70421e-05
1743	2.48255	21.7753	2.37895	6.68356e-05
1744	2.53326	21.6099	2.3794	6.64946e-05
1745	2.49734	12.0516	2.37992	6.61137e-05
1746	2.48385	15.0129	2.38027	6.58102e-05
1747	2.50712	27.9451	2.38045	6.56194e-05
1748	2.47285	21.3889	2.38072	6.53632e-05
1749	2.51467	22.189	2.381	6.5133e-05
1750	2.45974	19.4332	2.38082	6.51374e-05
1751	2.47434	29.16	2.38127	6.48517e-05
1752	2.47367	23.5733	2.38127	6.47681e-05
1753	2.46848	17.3369	2.38196	6.43175e-05
1754	2.51297	23.6139	2.38254	6.38751e-05
1755	2.48399	16.2831	2.38272	6.37029e-05
1756	2.47674	26.7763	2.38334	6.32624e-05
1757	2.50375	24.3603	2.38352	6.30987e-05
1758	2.48322	22.5193	2.38376	6.28878e-05
1759	2.51494	24.1548	2.38399	6.26988e-05
1760	2.4631	21.9549	2.38452	6.2404e-05
1761	2.49856	15.651	2.38483	6.22147e-05
1762	2.4917	23.5733	2.38557	6.17932e-05
1763	2.4893	21.5064	2.38615	6.13165e-05
1764	2.5069	16.222	2.38634	6.11148e-05
1765	2.50193	20.6814	2.38636	6.09962e-05
1766	2.47203	20.2179	2.38675	6.06731e-05
1767	2.46945	15.9092	2.38708	6.03804e-05
1768	2.51427	19.9975	2.38709	6.02922e-05
1769	2.47695	15.5655	2.38735	6.00791e-05
1770	2.46641	22.6356	2.38865	5.93737e-05
1771	2.49668	15.8429	2.38878	5.92193e-05
1772	2.47101	26.0543	2.38912	5.89287e-05
1773	2.48597	24.879	2.38938	5.86974e-05
1774	2.48118	20.8407	2.38996	5.82968e-05
1775	2.47664	16.7315	2.39006	5.81441e-05
1776	2.48831	22.4525	2.39035	5.79011e-05
